,user_id,First Name,Surnam,Gender,state,Age,date_joined,n_dependants,fam_status,income
352,152157,Janet,Lester,Female,New Hampshire,61,1/3/2017,0,divorced/widowed,169227
353,152255,Craig,Clark,Male,Maine,44,1/3/2017,1,married,110133
354,155317,Amy,Mack,Female,Nebraska,55,1/3/2017,3,married,156141
355,159847,Irene,Reyes,Female,Idaho,24,1/3/2017,0,single,97113
356,161779,Johnny,Colon,Male,Connecticut,22,1/3/2017,1,married,70018
357,173275,Marilyn,Lyons,Female,North Carolina,28,1/3/2017,2,married,60913
358,173450,Marilyn,Haley,Female,Wisconsin,76,1/3/2017,2,married,126963
359,177245,Randy,Byrd,Male,Maine,39,1/3/2017,0,single,63917
360,182896,Edward,Hood,Male,Florida,64,1/3/2017,3,married,124340
361,186913,Christina,Walker,Female,West Virginia,48,1/3/2017,3,married,136387
362,195161,Bobby,Navarro,Male,Michigan,61,1/3/2017,1,married,160216
363,196128,Kevin,Gaines,Male,Maryland,18,1/3/2017,2,living with parents and siblings,94952
364,203377,Pamela,Lara,Female,Rhode Island,67,1/3/2017,1,married,145193
365,204245,Christine,Adams,Female,South Carolina,75,1/3/2017,0,divorced/widowed,105311
366,57112,Beverly,Sanford,Female,Tennessee,60,1/3/2017,0,divorced/widowed,51025
367,85986,Ernest,Arias,Male,Wyoming,23,1/3/2017,2,married,48613
368,159195,Debra,Robles,Female,New Hampshire,29,1/3/2017,3,married,97539
369,171760,Clarence,Ball,Male,Tennessee,55,1/3/2017,0,single,99849
370,191345,Benjamin,Parsons,Male,Texas,35,1/3/2017,3,married,67812
371,31310,Evelyn,Hudson,Female,Virginia,21,1/3/2017,3,living with parents and siblings,83011
372,135753,Jeremy,Bennett,Male,South Dakota,46,1/3/2017,3,married,101752
373,141398,Maria,Reilly,Female,New Mexico,74,1/3/2017,0,divorced/widowed,114091
374,24354,Jerry,Schmidt,Male,New York,45,1/3/2017,2,married,151061
375,39515,Bob,Robertson,Male,South Carolina,22,1/3/2017,1,married,87470
376,42209,George,Carpenter,Male,Oregon,55,1/3/2017,2,married,42333
377,64092,Steven,Sutton,Male,Minnesota,42,1/3/2017,3,married,95886
378,111148,Beverly,Brady,Female,Louisiana,41,1/3/2017,3,married,105332
379,137633,Benjamin,Moon,Male,Michigan,23,1/3/2017,2,married,98332
380,139963,Angela,Rodriguez,Female,Louisiana,23,1/3/2017,1,married,61702
381,198405,Diana,Donovan,Female,Indiana,68,1/3/2017,3,married,118410
382,10802,Victor,Rivers,Male,South Carolina,42,1/3/2017,2,married,136627
383,27682,Alice,Parrish,Female,Rhode Island,47,1/3/2017,2,married,160788
384,36636,Ruby,Shepard,Female,Kentucky,33,1/3/2017,0,single,85554
385,95002,Harry,Mora,Male,Rhode Island,61,1/3/2017,3,married,121872
386,101578,Johnny,Griffith,Male,Mississippi,39,1/3/2017,0,single,73264
387,181774,Louis,Schmitt,Male,Florida,54,1/3/2017,1,married,123914
388,185183,Paul,Arellano,Male,Alaska,63,1/3/2017,3,married,41794
389,196552,Lori,Watts,Female,West Virginia,45,1/3/2017,1,married,33487
390,199618,Deborah,Dillon,Female,Arkansas,70,1/3/2017,2,married,139692
391,2480,Phillip,Peck,Male,Oregon,58,1/3/2017,3,married,116544
392,46078,Adam,Fernandez,Male,New Jersey,35,1/3/2017,3,married,88545
393,109834,Amanda,York,Female,Oklahoma,41,1/3/2017,2,married,46995
394,132596,Joseph,Cisneros,Male,Virginia,70,1/3/2017,0,divorced/widowed,137155
395,156178,Helen,Pope,Female,Iowa,75,1/3/2017,1,married,106577
396,121,Julie,Hopkins,Female,Louisiana,50,1/3/2017,1,married,146267
397,10601,Kimberly,Monroe,Female,Texas,28,1/3/2017,3,married,42930
398,23895,,Patton,Male,New York,56,1/3/2017,3,married,40763
399,34522,Cynthia,Christian,Female,Vermont,70,1/3/2017,1,married,167573
400,52519,Anne,Padilla,Female,Rhode Island,51,1/3/2017,2,married,113495
401,53089,Peter,Hunt,Male,West Virginia,65,1/3/2017,1,married,166529
402,60678,Louis,Schmitt,Male,Pennsylvania,40,1/3/2017,2,married,43827
403,85831,Cynthia,Harding,Female,West Virginia,58,1/3/2017,0,single,40428
404,90161,Anne,Padilla,Female,Texas,73,1/3/2017,2,married,97037
405,112676,Carol,Soto,Female,Kansas,30,1/3/2017,3,married,57072
406,159001,Kenneth,Farley,Male,Massachusetts,52,1/3/2017,3,married,113506
407,169779,,Miranda,Male,Wyoming,32,1/3/2017,2,married,56094
408,172390,Ruth,Tucker,Female,Florida,19,1/3/2017,0,single,54598
409,192583,Michael,Carrillo,Male,Connecticut,30,1/3/2017,1,married,59315
410,35066,Ashley,Marshall,Female,North Dakota,19,1/3/2017,2,living with parents and siblings,100902
411,112759,Fred,Larson,Male,West Virginia,61,1/3/2017,3,married,106197
412,201764,Johnny,Colon,Male,Delaware,68,1/3/2017,1,married,122793
413,18389,Brenda,Bond,Female,North Dakota,29,1/3/2017,0,single,71666
414,39945,,Fischer,Male,Hawaii,53,1/3/2017,2,married,103090
415,205672,Fred,Ayala,Male,Rhode Island,41,1/3/2017,2,married,151644
416,154972,Margaret,Hale,Female,Massachusetts,73,1/3/2017,2,married,120477
417,171293,Sara,Mckenzie,Female,Michigan,73,1/3/2017,3,married,58112
418,192570,Philip,Patrick,Male,Utah,61,1/3/2017,1,married,102345
419,203366,Susan,Nash,Female,North Dakota,44,1/3/2017,0,single,143708
420,204326,Thomas,Espinoza,Male,Maine,43,1/3/2017,2,married,99752
421,91132,Sean,Blanchard,Male,Vermont,30,1/3/2017,0,single,97845
422,114515,Thomas,Cohen,Male,Maine,52,1/3/2017,2,married,45871
423,194256,Russell,Pollard,Male,Washington,22,1/3/2017,3,married,50389
424,4515,,Gilbert,Male,New York,25,1/3/2017,1,married,28857
425,41428,Steven,Dunn,Male,Iowa,56,1/3/2017,3,married,82798
426,73685,Albert,Vo,Male,South Carolina,51,1/3/2017,3,married,51267
427,85800,Diana,Donovan,Female,Kentucky,32,1/3/2017,0,single,72471
428,19277,Frances,Nixon,Female,Wisconsin,22,1/3/2017,1,married,66046
429,93057,Christine,Adams,Female,Maryland,69,1/3/2017,3,married,36999
430,75276,Karen,Parker,Female,Wyoming,54,1/3/2017,1,married,119085
431,181084,Justin,Singleton,Male,Massachusetts,43,1/3/2017,3,married,108734
432,198049,Bonnie,Raymond,Female,Iowa,19,1/3/2017,0,single,83207
433,158164,Bob,Robertson,Male,Idaho,58,1/3/2017,0,single,159511
434,159362,Tina,Shannon,Female,Missouri,74,1/3/2017,3,married,372334
435,21697,Michael,Lynch,Male,Nebraska,67,1/3/2017,0,divorced/widowed,70515
436,22130,Ruby,Miller,Female,Virginia,24,1/3/2017,3,married,66888
437,71871,Kathy,Bell,Female,Hawaii,63,1/3/2017,3,married,100231
438,108758,Jacqueline,Arroyo,Female,New Mexico,76,1/3/2017,3,married,87590
439,123831,Katherine,Rush,Female,Arizona,36,1/3/2017,1,married,45168
440,202221,Amanda,Burnett,Female,Colorado,28,1/3/2017,1,married,59961
441,202480,Larry,Bush,Male,Florida,25,1/3/2017,1,married,59080
442,54157,Sharon,Carlson,Female,Vermont,39,1/3/2017,2,married,86283
443,9804,Jerry,Bentley,Male,Hawaii,76,1/3/2017,3,married,161215
444,5456,Kimberly,Pierce,Female,Wisconsin,51,1/3/2017,3,married,51174
445,131238,Carl,Horn,Male,Indiana,34,1/3/2017,3,married,61028
446,90105,Marilyn,Mendez,Female,Pennsylvania,76,1/3/2017,2,married,45463
447,13396,Gloria,Haynes,Female,Massachusetts,18,1/3/2017,3,living with parents and siblings,101085
448,18825,Robin,Cline,Male,Colorado,73,1/3/2017,0,divorced/widowed,40238
449,54500,Sandra,Blankenship,Female,Oregon,28,1/3/2017,0,single,55484
450,97930,Julie,Hopkins,Female,Florida,60,1/3/2017,2,married,135871
451,94514,Mary,Snyder,Female,Georgia,80,1/3/2017,3,married,37200
452,44185,Eric,Hobbs,Male,Louisiana,22,1/3/2017,2,married,59370
453,96729,Russell,Henderson,Male,Maryland,66,1/3/2017,0,divorced/widowed,169399
454,82040,Christina,Wallace,Female,Oregon,69,1/3/2017,2,married,148497
455,160006,Phyllis,Cervantes,Female,Louisiana,73,1/3/2017,1,married,190589
456,99868,,Bean,Female,Florida,55,1/3/2017,1,married,103489
457,7804,,Nicholson,Female,Alabama,28,1/3/2017,0,single,32352
458,41511,Aaron,Sheppard,Male,Washington,42,1/3/2017,1,married,110143
459,41884,Heather,Costa,Female,Idaho,19,1/3/2017,1,living with parents and siblings,95076
460,25197,Albert,Hancock,Male,Arizona,61,1/3/2017,2,married,40553
461,58094,Maria,Williams,Female,California,45,1/3/2017,3,married,146593
462,100485,Jose,Castaneda,Male,Indiana,78,1/3/2017,0,divorced/widowed,44072
463,127335,Chris,Roberts,Male,Pennsylvania,21,1/3/2017,3,living with parents and siblings,63358
464,35055,Alice,Wiggins,Female,Kentucky,72,1/3/2017,3,married,165954
465,195952,Alice,Rivas,Female,Florida,40,1/3/2017,0,single,97571
466,186941,Henry,Odom,Male,New Mexico,44,1/3/2017,1,married,135364
467,20786,,Davila,Female,North Dakota,35,1/3/2017,3,married,74768
468,93884,Marilyn,Haley,Female,Texas,64,1/3/2017,1,married,105633
469,93069,Alice,Compton,Female,Utah,66,1/3/2017,1,married,57789
470,85549,Randy,Mills,Male,Nebraska,44,1/3/2017,0,single,163087
471,56170,Carl,Salgado,Male,Louisiana,58,1/3/2017,2,married,142013
472,62806,Jacqueline,Roach,Female,New Jersey,65,1/3/2017,3,married,59705
473,5388,,Avery,Male,Maryland,71,1/3/2017,3,married,139647
474,159292,Joyce,Gill,Female,Louisiana,26,1/3/2017,1,married,39738
475,45571,Kathryn,Guerrero,Female,North Carolina,78,1/3/2017,0,divorced/widowed,151303
476,162986,Todd,Sawyer,Male,South Carolina,63,1/3/2017,0,divorced/widowed,105025
477,32614,Nicholas,Wong,Male,New Jersey,45,1/3/2017,1,married,144010
478,55628,Doris,James,Female,Missouri,53,1/3/2017,0,single,95997
479,198828,Alice,Winters,Female,Ohio,58,1/3/2017,1,married,41595
480,125047,Randy,Franklin,Male,Vermont,70,1/3/2017,3,married,113241
481,50004,Christine,Adams,Female,New Hampshire,73,1/3/2017,0,divorced/widowed,141778
482,11282,Laura,Rios,Female,Georgia,42,1/4/2017,2,married,160407
483,30968,Clarence,Wolf,Male,Georgia,77,1/4/2017,2,married,115638
484,110935,Patricia,Cole,Female,Florida,24,1/4/2017,2,married,87891
485,114261,Diane,Hartman,Female,Montana,73,1/4/2017,2,married,149247
486,138086,Phillip,Valentine,Male,North Dakota,59,1/4/2017,1,married,59193
487,158278,Todd,Khan,Male,New Jersey,76,1/4/2017,0,divorced/widowed,31501
488,175249,Andrea,Rosario,Female,Idaho,66,1/4/2017,0,divorced/widowed,155506
489,185071,Barbara,Mcbride,Female,Tennessee,62,1/4/2017,3,married,136324
490,188938,Christina,Walker,Female,Massachusetts,62,1/4/2017,2,married,131558
491,17399,Gloria,Stafford,Female,Delaware,69,1/4/2017,0,divorced/widowed,108438
492,49695,Louise,Hernandez,Female,Montana,30,1/4/2017,3,married,48464
493,186947,Charles,Cox,Male,Oregon,58,1/4/2017,0,single,74248
494,191421,Shawn,Chung,Male,Kentucky,41,1/4/2017,3,married,149915
495,1496,Rose,Rollins,Female,Kansas,24,1/4/2017,3,married,71342
496,10591,Phillip,Peck,Male,Massachusetts,24,1/4/2017,1,married,85699
497,18469,Robert,Rubio,Male,Connecticut,59,1/4/2017,3,married,116879
498,20138,Justin,Singleton,Male,Texas,61,1/4/2017,2,married,115172
499,29062,Diane,Hartman,Female,Tennessee,33,1/4/2017,1,married,79473
500,30030,Peter,Reynolds,Male,South Dakota,51,1/4/2017,2,married,94336
501,42617,Kathryn,Guerrero,Female,Oregon,37,1/4/2017,1,married,89840
502,45498,Patrick,Dudley,Male,Colorado,35,1/4/2017,2,married,74340
503,46101,Robin,Mcdowell,Male,Washington,50,1/4/2017,3,married,138346
504,48796,Denise,Proctor,Female,Rhode Island,53,1/4/2017,0,single,95078
505,50855,Anthony,Rowland,Male,Delaware,56,1/4/2017,3,married,36680
506,51748,Rose,Weiss,Female,Massachusetts,19,1/4/2017,3,living with parents and siblings,60110
507,51933,Brandon,Gonzalez,Male,Indiana,52,1/4/2017,0,single,108715
508,56237,Roy,Harvey,Male,Michigan,80,1/4/2017,0,divorced/widowed,127408
509,62058,Christopher,Velazquez,Male,South Dakota,55,1/4/2017,1,married,33640
510,63764,Dennis,Garcia,Male,Illinois,33,1/4/2017,3,married,96264
511,69714,Steven,Norris,Male,Washington,79,1/4/2017,3,married,47874
512,77692,Philip,Patrick,Male,Louisiana,62,1/4/2017,1,married,149237
513,81895,Andrea,Rosales,Female,Rhode Island,27,1/4/2017,1,married,67444
514,84324,Charles,Nichols,Male,Montana,77,1/4/2017,2,married,96373
515,88458,Cheryl,Underwood,Female,New Hampshire,23,1/4/2017,0,single,94001
516,99987,Daniel,Walter,Male,New York,52,1/4/2017,3,married,147362
517,100515,Julie,Hopkins,Female,Utah,79,1/4/2017,1,married,141325
518,101490,,Brandt,Male,Wyoming,62,1/4/2017,3,married,164047
519,102062,Daniel,Luna,Male,Georgia,24,1/4/2017,2,married,83405
520,110149,Steven,Sutton,Male,Rhode Island,27,1/4/2017,1,married,69809
521,114352,Debra,Hanson,Female,Florida,62,1/4/2017,2,married,126397
522,115909,Kathleen,Norton,Female,Mississippi,43,1/4/2017,0,single,162037
523,123923,Phyllis,Russell,Female,Texas,73,1/4/2017,1,married,102485
524,126239,Jeremy,Little,Male,Illinois,53,1/4/2017,0,single,89767
525,126888,Julie,Lopez,Female,Wyoming,35,1/4/2017,0,single,100922
526,127978,Shawn,Villa,Male,Louisiana,73,1/4/2017,3,married,87031
527,129734,Amanda,York,Female,South Carolina,26,1/4/2017,1,married,48750
528,135963,,Hampton,Female,Washington,61,1/4/2017,3,married,113016
529,151470,Phillip,Small,Male,Wyoming,42,1/4/2017,1,married,158817
530,154426,,Melton,Male,West Virginia,46,1/4/2017,0,single,131734
531,164144,Jeremy,Vang,Male,New Mexico,18,1/4/2017,2,living with parents and siblings,190946
532,165024,Cynthia,Mcdaniel,Female,Pennsylvania,48,1/4/2017,2,married,111157
533,167678,Russell,Pollard,Male,South Carolina,80,1/4/2017,0,divorced/widowed,166585
534,169111,Stephanie,Hill,Female,Vermont,45,1/4/2017,3,married,71334
535,170284,Tammy,Banks,Female,Vermont,54,1/4/2017,3,married,125927
536,171584,Carl,Salgado,Male,Maine,59,1/4/2017,0,single,102090
537,172920,Shirley,Lowe,Female,Ohio,35,1/4/2017,0,single,50876
538,177244,Maria,Esparza,Female,Louisiana,30,1/4/2017,0,single,84889
539,178229,Amanda,Burnett,Female,Michigan,49,1/4/2017,1,married,100598
540,178763,Theresa,Stein,Female,Delaware,23,1/4/2017,0,single,54333
541,185136,Denise,Merritt,Female,Colorado,52,1/4/2017,3,married,127809
542,186583,Anthony,Rowland,Male,New Jersey,73,1/4/2017,2,married,59944
543,49686,Billy,Quintero,Male,Hawaii,23,1/4/2017,3,married,57916
544,41105,John,Holloway,Male,Wisconsin,69,1/4/2017,1,married,98190
545,71599,Kimberly,Anderson,Female,Vermont,27,1/4/2017,3,married,34621
546,195862,Elizabeth,Huff,Female,Nebraska,61,1/4/2017,2,married,49579
547,184380,Brenda,Bond,Female,Indiana,32,1/4/2017,1,married,33491
548,77336,Roberto,Dominguez,Male,Maine,58,1/4/2017,0,single,114237
549,93094,Ashley,Gallegos,Female,Louisiana,51,1/4/2017,2,married,168541
550,98067,Robert,Powers,Male,Utah,54,1/4/2017,1,married,118302
551,163821,Sandra,Blankenship,Female,District of Columbia,31,1/4/2017,2,married,81922
552,20745,Sharon,Maxwell,Female,Pennsylvania,29,1/4/2017,2,married,54709
553,41969,Beverly,Sanford,Female,Virginia,69,1/4/2017,3,married,150068
554,133991,Brenda,Rojas,Female,Illinois,19,1/4/2017,3,living with parents and siblings,52047
555,140931,Alice,Mayo,Female,Kentucky,68,1/4/2017,3,married,141217
556,162926,Marilyn,Atkinson,Female,Oregon,67,1/4/2017,2,married,45177
557,170259,Patricia,Delacruz,Female,Montana,40,1/4/2017,3,married,84580
558,183498,,Williamson,Female,Wyoming,40,1/4/2017,3,married,28430
559,187560,Matthew,Perez,Male,Maryland,51,1/4/2017,3,married,154130
560,121041,Bobby,Fitzpatrick,Male,Kentucky,44,1/4/2017,0,single,144759
561,204017,Todd,Evans,Male,Kansas,48,1/4/2017,0,single,108522
562,21037,Anna,Allison,Female,New Jersey,33,1/4/2017,2,married,92645
563,26642,Terry,Ventura,Male,Maine,47,1/4/2017,2,married,133728
564,26918,Jacqueline,Francis,Female,South Carolina,41,1/4/2017,1,married,125122
565,30761,Alan,Lam,Male,Delaware,28,1/4/2017,1,married,64943
566,52013,Steven,Norris,Male,Texas,36,1/4/2017,2,married,74445
567,55132,Matthew,Murphy,Male,Alabama,79,1/4/2017,2,married,33091
568,107779,Philip,Duran,Male,Iowa,58,1/4/2017,2,married,167312
569,119810,Ruby,Burton,Female,Georgia,77,1/4/2017,3,married,128512
570,125132,Bobby,Pruitt,Male,North Dakota,24,1/4/2017,3,married,71773
571,145176,Ashley,Romero,Female,Ohio,30,1/4/2017,2,married,80201
572,153940,Ann,Dougherty,Female,Nebraska,70,1/4/2017,3,married,162826
573,166006,Timothy,Acevedo,Male,Alabama,50,1/4/2017,3,married,129192
574,172713,Julie,Savage,Female,New York,77,1/4/2017,1,married,121259
575,187822,Jerry,Wright,Male,Rhode Island,31,1/4/2017,2,married,43651
576,195703,Johnny,Bailey,Male,Iowa,62,1/4/2017,0,divorced/widowed,90740
577,26919,Lillian,Watkins,Female,South Dakota,61,1/4/2017,0,divorced/widowed,95388
578,31176,Jane,Bernard,Female,Indiana,77,1/4/2017,3,married,143249
579,56200,Marie,Keller,Female,West Virginia,42,1/4/2017,1,married,74794
580,119095,Timothy,Acevedo,Male,Florida,58,1/4/2017,2,married,95856
581,170847,Christine,Adams,Female,Washington,20,1/4/2017,1,living with parents and siblings,66285
582,177382,Joan,May,Female,Arkansas,47,1/4/2017,1,married,92346
583,78020,Sharon,Zhang,Female,South Carolina,40,1/4/2017,3,married,82648
584,12118,Annie,Goodwin,Female,Oklahoma,44,1/4/2017,0,single,113251
585,80864,Rebecca,Gardner,Female,North Dakota,48,1/4/2017,1,married,72910
586,81873,Brandon,Cantu,Male,Kentucky,77,1/4/2017,1,married,125160
587,181747,Clarence,Carter,Male,Massachusetts,45,1/4/2017,2,married,113930
588,7344,Keith,Frederick,Male,Wyoming,80,1/4/2017,0,divorced/widowed,152867
589,21271,Kathryn,Guerrero,Female,Arkansas,35,1/4/2017,3,married,46410
590,36509,Judy,Lucas,Female,Texas,43,1/4/2017,1,married,145032
591,54780,Jonathan,Briggs,Male,Colorado,30,1/4/2017,3,married,78121
592,76129,Kenneth,Farley,Male,Mississippi,27,1/4/2017,3,married,50523
593,109706,Joan,May,Female,California,65,1/4/2017,1,married,99770
594,158303,,Rasmussen,Female,Wisconsin,30,1/4/2017,3,married,99871
595,160448,Peter,French,Male,Alaska,32,1/4/2017,2,married,94225
596,195389,Ralph,Austin,Male,Delaware,32,1/4/2017,2,married,74585
597,200883,Daniel,Hoffman,Male,Utah,74,1/4/2017,3,married,160213
598,33971,Patricia,Hart,Female,California,69,1/4/2017,2,married,116856
599,76899,Lawrence,Lowery,Male,South Dakota,18,1/4/2017,3,living with parents and siblings,66141
600,133163,Sara,Wagner,Female,Alaska,66,1/4/2017,2,married,77780
601,161902,Jacqueline,Roach,Female,North Carolina,37,1/4/2017,0,single,42656
602,168044,Richard,Gregory,Male,Wisconsin,31,1/4/2017,3,married,54149
603,175323,Elizabeth,Steele,Female,Minnesota,37,1/4/2017,0,single,59830
604,192879,Sarah,Oliver,Female,Washington,57,1/4/2017,2,married,53664
605,205989,Fred,Larson,Male,Wyoming,45,1/4/2017,1,married,141678
606,172671,Margaret,Juarez,Female,Minnesota,76,1/4/2017,2,married,108051
607,1107,Diana,Jackson,Female,Minnesota,50,1/4/2017,3,married,85030
608,158518,Martha,Harrell,Female,Florida,59,1/4/2017,3,married,93284
609,119317,Kathryn,Higgins,Female,North Carolina,39,1/4/2017,1,married,84351
610,31982,Bonnie,Richardson,Female,California,43,1/4/2017,0,single,164170
611,62697,Shawn,Moore,Male,Kentucky,26,1/4/2017,3,married,44138
612,74788,Albert,Vo,Male,Nebraska,40,1/4/2017,1,married,56943
613,75134,Edward,Kaur,Male,Georgia,68,1/4/2017,3,married,106539
614,103752,Barbara,Pineda,Female,Kentucky,80,1/4/2017,1,married,153785
615,112205,Lois,Weaver,Female,California,36,1/4/2017,3,married,73272
616,154590,,Avery,Male,District of Columbia,24,1/4/2017,3,married,34404
617,166845,Jacqueline,Roach,Female,New Hampshire,26,1/4/2017,0,single,84457
618,171757,Shirley,Meyers,Female,Rhode Island,68,1/4/2017,2,married,164485
619,23356,Steven,Butler,Male,West Virginia,80,1/4/2017,2,married,152203
620,39251,Christina,Friedman,Female,Oregon,46,1/4/2017,0,single,144638
621,50165,Henry,Ford,Male,Oregon,45,1/4/2017,3,married,167659
622,180741,Bruce,Campbell,Male,Washington,73,1/4/2017,2,married,36564
623,139260,Anna,Allison,Female,Ohio,28,1/4/2017,1,married,88344
624,74733,Willie,Vasquez,Male,Kentucky,22,1/4/2017,3,married,71892
625,133576,Jason,Perkins,Male,Connecticut,67,1/4/2017,0,divorced/widowed,98733
626,188415,Kathy,Avila,Female,Montana,60,1/4/2017,2,married,109131
627,182796,Maria,Williams,Female,Hawaii,60,1/4/2017,3,married,146976
628,50619,Carlos,Fleming,Male,New York,63,1/4/2017,0,divorced/widowed,98611
629,117228,Carl,Cruz,Male,Ohio,58,1/4/2017,0,single,142700
630,4700,Jacqueline,Arroyo,Female,Delaware,50,1/4/2017,1,married,59365
631,97004,Cheryl,Estrada,Female,Alaska,80,1/4/2017,2,married,127137
632,137638,Gloria,Murray,Female,Rhode Island,69,1/4/2017,3,married,73891
633,34841,Deborah,Dillon,Female,Delaware,75,1/4/2017,0,divorced/widowed,103071
634,46619,Norma,Chapman,Female,California,53,1/4/2017,0,single,154127
635,61487,Betty,Mckay,Female,Oregon,31,1/4/2017,0,single,30797
636,153556,Jerry,Rangel,Male,Vermont,63,1/4/2017,0,divorced/widowed,148245
637,48954,Ruby,Walls,Female,Utah,42,1/4/2017,2,married,121420
638,53040,Bonnie,Huber,Female,Wyoming,46,1/4/2017,3,married,124437
639,188076,Gloria,Cantrell,Female,Pennsylvania,72,1/4/2017,2,married,162688
640,202722,Ann,Dougherty,Female,Washington,70,1/4/2017,3,married,160866
641,92768,Ruby,Bradshaw,Female,Wisconsin,54,1/4/2017,2,married,33043
642,200165,Irene,Kirk,Female,South Carolina,74,1/4/2017,2,married,56745
